t_s	speed_m_s	speed_km_h	acel_m_s2	Alt_api_c_f	N_intervalo_200m	Pendiente_200m	R2_200m	Grade_200m	Driver	micro_ciclo	Cluster
1244	6,437296037	23,17426573	-0,021303807	1576,083956	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1245	6,441275058	23,18859021	0,012396659	1575,410767	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1246	6,443433566	23,19636084	-0,013409285	1574,7138	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1247	6,385878788	22,98916364	-0,144111111	1573,991036	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1248	6,155037296	22,15813427	-0,271098873	1573,240703	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1249	5,863438228	21,10837762	-0,329569542	1572,461315	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1250	5,517095571	19,86154406	-0,325223582	1571,651722	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1251	5,237179487	18,85384615	-0,24849728	1570,811151	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1252	5,04765035	18,17154126	-0,081797591	1569,939247	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1253	5,089843823	18,32343776	0,137299534	1569,036119	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1254	5,319981352	19,15193287	0,349448912	1568,102383	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1255	5,7682331	20,76563916	0,510482906	1567,139205	8	-0,094306047	0,989471586	-5,387404965	8	1692	1
1256	6,281377622	22,61295944	0,47004526	1566,148341	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1257	6,655219114	23,95878881	0,245955128	1565,132181	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1258	6,77532634	24,39117483	0,046242618	1564,093793	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1259	6,768361305	24,3661007	-0,062660645	1563,022952	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1260	6,63160373	23,87377343	-0,257410839	1561,942222	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1261	6,257365967	22,52651748	-0,446559829	1560,851632	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1262	5,776293706	20,79465734	-0,497070707	1559,751156	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1263	5,284599068	19,02455664	-0,489923854	1558,640738	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1264	4,814317016	17,33154126	-0,433353924	1557,52031	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1265	4,440638695	15,9862993	-0,284430847	1556,389808	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1266	4,224857809	15,20948811	-0,219784965	1555,249199	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1267	3,982095571	14,33554406	-0,228506799	1554,098493	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1268	3,783391608	13,62020979	-0,16392366	1552,932485	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1269	3,650990676	13,14356643	-0,101264375	1551,753195	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1270	3,543102564	12,75516923	-0,21345979	1550,562519	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1271	3,274955711	11,78984056	-0,132673854	1549,362267	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1272	3,336629371	12,01186573	0,169793318	1548,154192	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1273	3,591291375	12,92864895	0,361244367	1546,940021	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1274	4,036268065	14,53056503	0,48261791	1545,721487	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1275	4,537132867	16,33367832	0,554907731	1544,500358	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1276	5,111946387	18,40300699	0,525328089	1543,278471	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1277	5,537825175	19,93617063	0,338128982	1542,057763	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1278	5,737869464	20,65633007	-0,023437257	1540,840299	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1279	5,486969697	19,75309091	-0,407740482	1539,634116	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1280	4,98634965	17,95085874	-0,584855089	1538,475793	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1281	4,418552448	15,90678881	-0,411209596	1537,365574	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1282	4,208792541	15,15165315	-0,091980769	1536,303591	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1283	4,201027972	15,1237007	0,074776224	1535,28988	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1284	4,349923077	15,65972308	0,214049922	1534,324409	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1285	4,650282051	16,74101538	0,444517483	1533,407094	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1286	5,234226107	18,84321399	0,680667638	1532,537828	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1287	5,941242424	21,38847273	0,666118687	1531,716508	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1288	6,509594406	23,43453986	0,451324009	1530,943056	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1289	6,859804196	24,6952951	0,315097708	1530,217453	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1290	7,166832168	25,8005958	0,28895474	1529,539767	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1291	7,417972028	26,7046993	0,169477661	1528,910182	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1292	7,507480186	27,02692867	0,072080808	1528,329031	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1293	7,55125641	27,18452308	-0,046336247	1527,796829	9	-0,225708281	0,995569593	-12,71900371	8	1692	1
1294	7,368137529	26,5252951	-0,349443279	1527,314308	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1295	6,859265734	24,69335664	-0,633919775	1526,882454	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1296	6,164874126	22,19354685	-0,695985431	1526,490005	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1297	5,53218648	19,91587133	-0,544926573	1526,134582	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1298	5,103328671	18,37198322	-0,316051865	1525,813732	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1299	4,906020979	17,66167552	-0,079148407	1525,524943	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1300	4,948172494	17,81342098	0,176033605	1525,265669	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1301	5,240717949	18,86658462	0,372587995	1525,033351	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1302	5,668501166	20,4066042	0,498840132	1524,82544	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1303	6,197594406	22,31133986	0,496950855	1524,63942	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1304	6,617102564	23,82156923	0,354410256	1524,472837	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1305	6,866118881	24,71802797	0,058988345	1524,323321	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1306	6,763773893	24,34958601	-0,134055361	1524,188614	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1307	6,663104895	23,98717762	-0,086602176	1524,066598	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1308	6,601655012	23,76595804	-0,014776612	1523,955324	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1309	6,608393939	23,79021818	-0,039722805	1523,849872	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1310	6,503405594	23,41226014	-0,119939977	1523,749833	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1311	6,353783217	22,87361958	-0,254935897	1523,654922	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1312	6,004048951	21,61457622	-0,358087995	1523,565019	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1313	5,672771562	20,42197762	-0,315674825	1523,480207	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1314	5,352368298	19,26852587	-0,368905789	1523,400813	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1315	4,928435897	17,74236923	-0,451367327	1523,327453	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1316	4,4762331	16,11443916	-0,441879953	1523,261068	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1317	4,080097902	14,68835245	-0,302250971	1523,202974	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1318	3,868223776	13,92560559	-0,188410062	1523,154903	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1319	3,69137296	13,28894266	-0,130613248	1523,119045	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1320	3,627354312	13,05847552	0,018824398	1523,084827	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1321	3,720501166	13,3938042	0,104362665	1523,051286	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1322	3,875356643	13,95128392	0,347921911	1523,01759	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1323	4,423039627	15,92294266	0,625167638	1522,983065	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1324	5,072599068	18,26135664	0,68981216	1522,947219	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1325	5,796428904	20,86714406	0,777270008	1522,909771	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1326	6,584724942	23,70500979	0,72848951	1522,870679	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1327	7,192806527	25,8941035	0,46454662	1522,83017	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1328	7,501745921	27,00628531	0,177779915	1522,801249	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1329	7,558037296	27,20893427	-0,071411616	1522,784554	10	-0,020397803	0,85924889	-1,168545962	8	1692	1
1330	7,373212121	26,54356364	-0,284574204	1522,780873	11	0,014500962	0,683383195	0,83078567	8	1692	1
1331	7,021475524	25,27731189	-0,400814297	1522,79117	11	0,014500962	0,683383195	0,83078567	8	1692	1
1332	6,624142191	23,84691189	-0,341437257	1522,816621	11	0,014500962	0,683383195	0,83078567	8	1692	1
1333	6,375249417	22,9508979	-0,164212121	1522,858642	11	0,014500962	0,683383195	0,83078567	8	1692	1
1334	6,30065035	22,68234126	0,017325175	1522,91893	11	0,014500962	0,683383195	0,83078567	8	1692	1
1335	6,404086247	23,05471049	0,183460567	1522,999488	11	0,014500962	0,683383195	0,83078567	8	1692	1
1336	6,646934732	23,92896503	0,290164336	1523,102668	11	0,014500962	0,683383195	0,83078567	8	1692	1
1337	6,943997669	24,99839161	0,250375097	1523,225262	11	0,014500962	0,683383195	0,83078567	8	1692	1
1338	7,137969697	25,69669091	0,208684538	1523,374519	11	0,014500962	0,683383195	0,83078567	8	1692	1
1339	7,327864802	26,38031329	0,037333139	1523,546677	11	0,014500962	0,683383195	0,83078567	8	1692	1
1340	7,213657343	25,96916643	-0,138578671	1523,724144	11	0,014500962	0,683383195	0,83078567	8	1692	1
1341	7,101501166	25,5654042	-0,103587024	1523,904657	11	0,014500962	0,683383195	0,83078567	8	1692	1
1342	6,990004662	25,16401678	-0,170513598	1524,08598	11	0,014500962	0,683383195	0,83078567	8	1692	1
1343	6,781687646	24,41407552	-0,162828671	1524,265916	11	0,014500962	0,683383195	0,83078567	8	1692	1
1344	6,701312354	24,12472448	-0,007315462	1524,442313	11	0,014500962	0,683383195	0,83078567	8	1692	1
1345	6,74590676	24,28526434	0,071959207	1524,613084	11	0,014500962	0,683383195	0,83078567	8	1692	1
1346	6,791543124	24,44955524	-0,048914918	1524,776209	11	0,014500962	0,683383195	0,83078567	8	1692	1
1347	6,64002331	23,90408392	-0,183087801	1524,929755	11	0,014500962	0,683383195	0,83078567	8	1692	1
1348	6,441223776	23,18840559	-0,245981935	1525,071879	11	0,014500962	0,683383195	0,83078567	8	1692	1
1349	6,140405594	22,10546014	-0,364227661	1525,20084	11	0,014500962	0,683383195	0,83078567	8	1692	1
1350	5,746384615	20,68698462	-0,354633644	1525,315013	11	0,014500962	0,683383195	0,83078567	8	1692	1
1351	5,452041958	19,62735105	-0,270507964	1525,41289	11	0,014500962	0,683383195	0,83078567	8	1692	1
1352	5,189918415	18,68370629	-0,268668998	1525,493096	11	0,014500962	0,683383195	0,83078567	8	1692	1
1353	4,934771562	17,76517762	-0,174290598	1525,554394	11	0,014500962	0,683383195	0,83078567	8	1692	1
1354	4,832249417	17,3960979	-0,097706682	1525,595694	11	0,014500962	0,683383195	0,83078567	8	1692	1
1355	4,682177156	16,85583776	-0,245442308	1525,61606	11	0,014500962	0,683383195	0,83078567	8	1692	1
1356	4,341643357	15,62991608	-0,382867521	1525,614718	11	0,014500962	0,683383195	0,83078567	8	1692	1
1357	3,955230769	14,23883077	-0,383587218	1525,591064	11	0,014500962	0,683383195	0,83078567	8	1692	1
1358	3,611088578	12,99991888	-0,253730575	1525,544668	11	0,014500962	0,683383195	0,83078567	8	1692	1
1359	3,440785548	12,38682797	-0,163012238	1525,47528	11	0,014500962	0,683383195	0,83078567	8	1692	1
1360	3,270848485	11,77505455	-0,129982129	1525,382841	11	0,014500962	0,683383195	0,83078567	8	1692	1
1361	3,189456876	11,48204476	-0,059400544	1525,267481	11	0,014500962	0,683383195	0,83078567	8	1692	1
1362	3,160244755	11,37688112	0,034807887	1525,12953	11	0,014500962	0,683383195	0,83078567	8	1692	1
1363	3,268762238	11,76754406	0,166069542	1524,969519	11	0,014500962	0,683383195	0,83078567	8	1692	1
1364	3,487596737	12,55534825	0,263750971	1524,788187	11	0,014500962	0,683383195	0,83078567	8	1692	1
1365	3,815438228	13,73557762	0,442522145	1524,586482	11	0,014500962	0,683383195	0,83078567	8	1692	1
1366	4,368641026	15,72710769	0,602113054	1524,365567	11	0,014500962	0,683383195	0,83078567	8	1692	1
1367	5,006850816	18,02466294	0,711768065	1524,236262	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1368	5,793540793	20,85674685	0,874745532	1523,973504	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1369	6,67341958	24,02431049	0,72868784	1523,706779	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1370	7,204244755	25,93528112	0,425950078	1523,437966	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1371	7,548228438	27,17362238	0,23500913	1523,168944	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1372	7,680610723	27,6501986	0,05439763	1522,90159	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1373	7,664237762	27,59125594	-0,115798368	1522,637783	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1374	7,479547786	26,92637203	-0,188032246	1522,379402	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1375	7,329305361	26,3854993	-0,109706099	1522,128324	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1376	7,257538462	26,12713846	-0,061198329	1521,886428	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1377	7,204636364	25,93669091	-0,016522339	1521,655593	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1378	7,216575758	25,97967273	0,025468337	1521,437696	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1379	7,199871795	25,91953846	-0,153146853	1521,234617	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1380	6,913801865	24,88968671	-0,304137335	1521,048232	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1381	6,620207459	23,83274685	-0,33891453	1520,880422	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1382	6,228909091	22,42407273	-0,413544289	1520,733063	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1383	5,787703963	20,83573427	-0,508976301	1520,608035	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1384	5,216305361	18,7786993	-0,581170163	1520,507215	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1385	4,62709324	16,65753566	-0,668200078	1520,432483	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1386	3,918065268	14,10503497	-0,602875097	1520,385716	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1387	3,420184149	12,31266294	-0,543421329	1520,368792	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1388	2,7955338	10,06392168	-0,634064103	1520,38359	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1389	2,167897436	7,804430769	-0,655930653	1520,431989	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1390	1,508540793	5,430746853	-0,597417249	1520,515867	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1391	0,995407925	3,583468531	-0,435285936	1520,637101	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1392	0,584624709	2,104648951	-0,537893551	1520,797571	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1393	0	0	-0,306799145	1520,999154	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1394	0	0	0,048718726	1521,24373	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1395	0	0	0	1521,533176	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1396	0	0	0	1521,86937	12	-0,023186316	0,607273063	-1,328240051	8	1692	1
1397	0	0	0	1560,705252	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1398	0	0	0	1560,788111	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1399	0	0	0	1560,861467	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1400	0	0	0	1560,925752	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1401	0	0	0	1560,981399	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1402	0	0	0	1561,02884	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1403	0	0	0	1561,068508	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1404	0	0	0	1561,100835	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1405	0	0	0	1561,126254	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1406	0	0	0	1561,145198	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1407	0	0	0	1561,158097	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1408	0	0	0	1561,165387	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1409	0	0	0	1561,167498	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1410	0	0	0	1561,164863	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1411	0	0	0	1561,157915	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1412	0	0	0	1561,147087	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1413	0	0	0	1561,13281	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1414	0	0	0	1561,115518	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1415	0	0	0	1561,095643	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1416	0	0	0	1561,073617	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1417	0	0	0	1561,049873	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1418	0	0	0	1561,024843	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1419	0	0	0	1560,998961	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1420	0	0	0	1560,972657	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1421	0	0	0	1560,946366	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1422	0	0	0	1560,920519	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1423	0	0	0	1560,895549	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1424	0	0	0	1560,871889	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1425	0	0	0	1560,84997	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1426	0	0	0	1560,830226	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1427	0	0	0	1560,825789	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1428	0	0	0	1560,842344	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1429	0	0	0	1560,871558	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1430	0	0	0	1560,913632	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1431	0	0	0	1560,968414	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1432	0	0	0	1561,035418	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1433	0	0	0	1561,113857	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1434	0	0	0	1561,202665	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1435	0	0	0	1561,300522	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1436	0	0	0	1561,405884	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1437	0	0	0	1561,517	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1438	0	0	-0,065858197	1561,631938	0	-0,130165363	0,568665983	-7,416229073	9	1692	1
1439	0	0	0,722574592	1543,71735	84	0,019182826	0,609576502	1,098960208	9	1791	1
1440	1,377223776	4,958005594	1,281656566	1543,839392	84	0,019182826	0,609576502	1,098960208	9	1791	1
1441	2,346895105	8,448822378	0,98447397	1543,965827	84	0,019182826	0,609576502	1,098960208	9	1791	1
1442	3,395282051	12,22301538	1,020020979	1544,09609	84	0,019182826	0,609576502	1,098960208	9	1791	1
1443	4,330778555	15,5908028	0,829571484	1544,229576	84	0,019182826	0,609576502	1,098960208	9	1791	1
1444	5,008039627	18,02894266	0,500256605	1544,365653	84	0,019182826	0,609576502	1,098960208	9	1791	1
1445	5,294097902	19,05875245	0,017840909	1544,503652	84	0,019182826	0,609576502	1,098960208	9	1791	1
1446	5,098757576	18,35552727	-0,262850233	1544,642878	84	0,019182826	0,609576502	1,098960208	9	1791	1
1447	4,842431235	17,43275245	-0,299755633	1544,782607	84	0,019182826	0,609576502	1,098960208	9	1791	1
1448	4,548909091	16,37607273	-0,201735043	1544,922089	84	0,019182826	0,609576502	1,098960208	9	1791	1
1449	4,492377622	16,17255944	0,096884033	1545,060549	84	0,019182826	0,609576502	1,098960208	9	1791	1
1450	4,719149184	16,98893706	0,298593046	1545,19719	84	0,019182826	0,609576502	1,098960208	9	1791	1
1451	5,04174359	18,15027692	0,32412296	1545,331195	84	0,019182826	0,609576502	1,098960208	9	1791	1
1452	5,36072028	19,29859301	0,330197358	1545,461727	84	0,019182826	0,609576502	1,098960208	9	1791	1
1453	5,735470862	20,6476951	0,471938034	1545,58793	84	0,019182826	0,609576502	1,098960208	9	1791	1
1454	6,306599068	22,70375664	0,633512044	1545,708935	84	0,019182826	0,609576502	1,098960208	9	1791	1
1455	6,945517483	25,00386294	0,58967094	1545,823858	84	0,019182826	0,609576502	1,098960208	9	1791	1
1456	7,438948718	26,78021538	0,38961927	1545,931803	84	0,019182826	0,609576502	1,098960208	9	1791	1
1457	7,718216783	27,78558042	0,179166278	1546,031863	84	0,019182826	0,609576502	1,098960208	9	1791	1
1458	7,812762238	28,12594406	0,028230769	1546,11064	84	0,019182826	0,609576502	1,098960208	9	1791	1
1459	7,786030303	28,02970909	-0,078588772	1546,16742	84	0,019182826	0,609576502	1,098960208	9	1791	1
1460	7,642687646	27,51367552	-0,228231158	1546,201692	84	0,019182826	0,609576502	1,098960208	9	1791	1
1461	7,300685315	26,28246713	-0,502767677	1546,213151	85	-0,011089833	0,001742205	-0,635374558	9	1791	1
1462	6,668776224	24,00759441	-0,688388695	1546,201692	85	-0,011089833	0,001742205	-0,635374558	9	1791	1
1463	6,027951049	21,70062378	-0,496896659	1546,16742	85	-0,011089833	0,001742205	-0,635374558	9	1791	1
